tripid,vehid,day,seqno,geom,t
2,2,2020-06-03,4,SRID=3857;POINT(481511.159539 6582350.464783),2020-06-03 22:25:15.845228+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.159539 6582350.464783),2020-06-03 22:25:17.40568+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.154988 6582349.637559),2020-06-03 22:25:17.653851+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.154988 6582349.637559),2020-06-03 22:25:17.758447+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.132724 6582345.693987),2020-06-03 22:25:18.941537+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.135892 6582340.693988),2020-06-03 22:25:19.691537+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.13906 6582335.693989),2020-06-03 22:25:20.191537+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.142228 6582330.69399),2020-06-03 22:25:20.566537+02
2,2,2020-06-03,4,SRID=3857;POINT(481511.143856 6582328.123989),2020-06-03 22:25:20.751577+02
2,2,2020-06-03,4,SRID=3857;POINT(481525.94309 6582325.678035),2020-06-03 22:25:21.831577+02
2,2,2020-06-03,4,SRID=3857;POINT(481528.932711 6582325.183923),2020-06-03 22:25:23.104804+02
2,2,2020-06-03,4,SRID=3857;POINT(481528.932711 6582325.183923),2020-06-03 22:25:23.832965+02
2,2,2020-06-03,4,SRID=3857;POINT(481531.804754 6582322.754408),2020-06-03 22:25:24.961506+02
2,2,2020-06-03,4,SRID=3857;POINT(481535.622735 6582319.525939),2020-06-03 22:25:25.711506+02
2,2,2020-06-03,4,SRID=3857;POINT(481539.440717 6582316.297469),2020-06-03 22:25:26.211506+02
2,2,2020-06-03,4,SRID=3857;POINT(481543.258699 6582313.068999),2020-06-03 22:25:26.586506+02
2,2,2020-06-03,4,SRID=3857;POINT(481547.07668 6582309.84053),2020-06-03 22:25:26.946506+02
2,2,2020-06-03,4,SRID=3857;POINT(481547.07668 6582309.84053),2020-06-03 22:25:28.028955+02
2,2,2020-06-03,4,SRID=3857;POINT(481548.335698 6582308.775909),2020-06-03 22:25:28.523595+02
2,2,2020-06-03,4,SRID=3857;POINT(481552.072405 6582305.453708),2020-06-03 22:25:29.273595+02
2,2,2020-06-03,4,SRID=3857;POINT(481555.809112 6582302.131507),2020-06-03 22:25:29.773595+02
2,2,2020-06-03,4,SRID=3857;POINT(481559.545819 6582298.809305),2020-06-03 22:25:30.148595+02
2,2,2020-06-03,4,SRID=3857;POINT(481608.123008 6582255.620688),2020-06-03 22:25:34.828595+02
2,2,2020-06-03,4,SRID=3857;POINT(481608.123008 6582255.620688),2020-06-03 22:25:34.935228+02
2,2,2020-06-03,4,SRID=3857;POINT(481610.017828 6582253.936057),2020-06-03 22:25:35.695852+02
2,2,2020-06-03,4,SRID=3857;POINT(481613.675997 6582250.527567),2020-06-03 22:25:36.445852+02
2,2,2020-06-03,4,SRID=3857;POINT(481617.334165 6582247.119077),2020-06-03 22:25:36.945852+02
2,2,2020-06-03,4,SRID=3857;POINT(481620.992334 6582243.710588),2020-06-03 22:25:37.320852+02
2,2,2020-06-03,4,SRID=3857;POINT(481635.625009 6582230.076629),2020-06-03 22:25:38.760852+02
2,2,2020-06-03,4,SRID=3857;POINT(481635.625009 6582230.076629),2020-06-03 22:25:39.064689+02
2,2,2020-06-03,4,SRID=3857;POINT(481636.923749 6582228.866531),2020-06-03 22:25:39.597225+02
2,2,2020-06-03,4,SRID=3857;POINT(481640.508098 6582225.380496),2020-06-03 22:25:40.347225+02
2,2,2020-06-03,4,SRID=3857;POINT(481644.092446 6582221.89446),2020-06-03 22:25:40.847225+02
2,2,2020-06-03,4,SRID=3857;POINT(481647.676795 6582218.408424),2020-06-03 22:25:41.222225+02
2,2,2020-06-03,4,SRID=3857;POINT(481676.351585 6582190.520139),2020-06-03 22:25:44.102225+02
2,2,2020-06-03,4,SRID=3857;POINT(481676.351585 6582190.520139),2020-06-03 22:25:45.807645+02
2,2,2020-06-03,4,SRID=3857;POINT(481676.764995 6582190.118068),2020-06-03 22:25:45.980651+02
2,2,2020-06-03,4,SRID=3857;POINT(481680.385248 6582186.669334),2020-06-03 22:25:46.730651+02
2,2,2020-06-03,4,SRID=3857;POINT(481684.005501 6582183.2206),2020-06-03 22:25:47.230651+02
2,2,2020-06-03,4,SRID=3857;POINT(481687.625754 6582179.771866),2020-06-03 22:25:47.605651+02
2,2,2020-06-03,4,SRID=3857;POINT(481709.347273 6582159.079461),2020-06-03 22:25:49.765651+02
2,2,2020-06-03,4,SRID=3857;POINT(481709.347273 6582159.079461),2020-06-03 22:25:49.956975+02
2,2,2020-06-03,4,SRID=3857;POINT(481712.543079 6582156.035064),2020-06-03 22:25:51.281111+02
2,2,2020-06-03,4,SRID=3857;POINT(481716.112002 6582152.533238),2020-06-03 22:25:52.031111+02
2,2,2020-06-03,4,SRID=3857;POINT(481719.680926 6582149.031412),2020-06-03 22:25:52.531111+02
2,2,2020-06-03,4,SRID=3857;POINT(481723.249849 6582145.529586),2020-06-03 22:25:52.906111+02
2,2,2020-06-03,4,SRID=3857;POINT(481791.059392 6582078.994889),2020-06-03 22:25:59.746111+02
2,2,2020-06-03,4,SRID=3857;POINT(481791.059392 6582078.994889),2020-06-03 22:25:59.982381+02
2,2,2020-06-03,4,SRID=3857;POINT(481793.694988 6582076.408843),2020-06-03 22:26:01.090108+02
2,2,2020-06-03,4,SRID=3857;POINT(481797.245328 6582072.888178),2020-06-03 22:26:01.840108+02
2,2,2020-06-03,4,SRID=3857;POINT(481800.795668 6582069.367512),2020-06-03 22:26:02.340108+02
2,2,2020-06-03,4,SRID=3857;POINT(481804.346008 6582065.846846),2020-06-03 22:26:02.715108+02
2,2,2020-06-03,4,SRID=3857;POINT(481822.097707 6582048.243518),2020-06-03 22:26:04.515108+02
2,2,2020-06-03,4,SRID=3857;POINT(481822.259569 6582048.083009),2020-06-03 22:26:04.53152+02
2,2,2020-06-03,4,SRID=3857;POINT(481836.677457 6582034.222111),2020-06-03 22:26:05.97152+02
2,2,2020-06-03,4,SRID=3857;POINT(481840.003896 6582031.024178),2020-06-03 22:26:06.303751+02
2,2,2020-06-03,4,SRID=3857;POINT(481872.313486 6581999.701815),2020-06-03 22:26:09.543751+02
2,2,2020-06-03,4,SRID=3857;POINT(481875.759716 6581996.360885),2020-06-03 22:26:09.889338+02
2,2,2020-06-03,4,SRID=3857;POINT(481896.303504 6581974.498754),2020-06-03 22:26:12.049338+02
2,2,2020-06-03,4,SRID=3857;POINT(481898.324177 6581972.34841),2020-06-03 22:26:12.261794+02
2,2,2020-06-03,4,SRID=3857;POINT(481965.673813 6581891.793915),2020-06-03 22:26:19.821794+02
2,2,2020-06-03,4,SRID=3857;POINT(481968.880938 6581887.957987),2020-06-03 22:26:20.476339+02
2,2,2020-06-03,4,SRID=3857;POINT(481972.088064 6581884.122058),2020-06-03 22:26:20.932035+02
2,2,2020-06-03,4,SRID=3857;POINT(481975.295189 6581880.28613),2020-06-03 22:26:21.292035+02
2,2,2020-06-03,4,SRID=3857;POINT(481975.295189 6581880.28613),2020-06-03 22:26:24.604602+02
2,2,2020-06-03,4,SRID=3857;POINT(481978.502314 6581876.450202),2020-06-03 22:26:26.104602+02
2,2,2020-06-03,4,SRID=3857;POINT(481981.70944 6581872.614273),2020-06-03 22:26:26.854602+02
2,2,2020-06-03,4,SRID=3857;POINT(481984.916565 6581868.778345),2020-06-03 22:26:27.354602+02
2,2,2020-06-03,4,SRID=3857;POINT(481988.123691 6581864.942417),2020-06-03 22:26:27.729602+02
2,2,2020-06-03,4,SRID=3857;POINT(481991.330816 6581861.106488),2020-06-03 22:26:28.089602+02
2,2,2020-06-03,4,SRID=3857;POINT(481994.537942 6581857.27056),2020-06-03 22:26:28.809602+02
2,2,2020-06-03,4,SRID=3857;POINT(481997.365128 6581853.889063),2020-06-03 22:26:29.238455+02
2,2,2020-06-03,4,SRID=3857;POINT(482000.522378 6581850.01198),2020-06-03 22:26:29.605801+02
2,2,2020-06-03,4,SRID=3857;POINT(482035.252128 6581807.364068),2020-06-03 22:26:33.565801+02
2,2,2020-06-03,4,SRID=3857;POINT(482036.716568 6581805.565745),2020-06-03 22:26:38.508364+02
2,2,2020-06-03,4,SRID=3857;POINT(482039.445326 6581801.376009),2020-06-03 22:26:39.823268+02
2,2,2020-06-03,4,SRID=3857;POINT(482042.174084 6581797.186274),2020-06-03 22:26:40.523951+02
2,2,2020-06-03,4,SRID=3857;POINT(482044.902841 6581792.996539),2020-06-03 22:26:41.001541+02
2,2,2020-06-03,4,SRID=3857;POINT(482047.631599 6581788.806804),2020-06-03 22:26:41.363792+02
2,2,2020-06-03,4,SRID=3857;POINT(482072.190419 6581751.099187),2020-06-03 22:26:44.603792+02
2,2,2020-06-03,4,SRID=3857;POINT(482074.919177 6581746.909452),2020-06-03 22:26:45.323792+02
2,2,2020-06-03,4,SRID=3857;POINT(482077.647935 6581742.719717),2020-06-03 22:26:45.810278+02
2,2,2020-06-03,4,SRID=3857;POINT(482080.376692 6581738.529981),2020-06-03 22:26:46.177624+02
2,2,2020-06-03,4,SRID=3857;POINT(482094.020481 6581717.581305),2020-06-03 22:26:47.977624+02
2,2,2020-06-03,4,SRID=3857;POINT(482094.020481 6581717.581305),2020-06-03 22:26:49.081446+02
2,2,2020-06-03,4,SRID=3857;POINT(482094.513648 6581716.824097),2020-06-03 22:26:49.35254+02
2,2,2020-06-03,4,SRID=3857;POINT(482097.206605 6581712.611262),2020-06-03 22:26:50.10254+02
2,2,2020-06-03,4,SRID=3857;POINT(482099.899561 6581708.398426),2020-06-03 22:26:50.60254+02
2,2,2020-06-03,4,SRID=3857;POINT(482102.592518 6581704.18559),2020-06-03 22:26:50.97754+02
2,2,2020-06-03,4,SRID=3857;POINT(482107.978431 6581695.759919),2020-06-03 22:26:51.69754+02
2,2,2020-06-03,4,SRID=3857;POINT(482109.018577 6581694.132725),2020-06-03 22:26:51.836588+02
2,2,2020-06-03,4,SRID=3857;POINT(482130.365735 6581660.305238),2020-06-03 22:26:54.716588+02
2,2,2020-06-03,4,SRID=3857;POINT(482130.614559 6581659.910943),2020-06-03 22:26:54.750157+02
2,2,2020-06-03,4,SRID=3857;POINT(482146.361369 6581640.493478),2020-06-03 22:26:56.550157+02
2,2,2020-06-03,4,SRID=3857;POINT(482148.002663 6581638.469591),2020-06-03 22:27:01.19815+02
2,2,2020-06-03,4,SRID=3857;POINT(482151.617881 6581635.015579),2020-06-03 22:27:02.482192+02
2,2,2020-06-03,4,SRID=3857;POINT(482155.233099 6581631.561567),2020-06-03 22:27:03.174014+02
2,2,2020-06-03,4,SRID=3857;POINT(482158.848317 6581628.107555),2020-06-03 22:27:03.647471+02
2,2,2020-06-03,4,SRID=3857;POINT(482166.078753 6581621.199531),2020-06-03 22:27:04.367471+02
2,2,2020-06-03,4,SRID=3857;POINT(482168.307338 6581619.070321),2020-06-03 22:27:10.271334+02
2,2,2020-06-03,4,SRID=3857;POINT(482172.304313 6581616.066291),2020-06-03 22:27:11.568215+02
2,2,2020-06-03,4,SRID=3857;POINT(482176.301288 6581613.062262),2020-06-03 22:27:12.263747+02
2,2,2020-06-03,4,SRID=3857;POINT(482180.298262 6581610.058232),2020-06-03 22:27:12.738938+02
2,2,2020-06-03,4,SRID=3857;POINT(482184.295237 6581607.054203),2020-06-03 22:27:13.099808+02
2,2,2020-06-03,4,SRID=3857;POINT(482188.292212 6581604.050173),2020-06-03 22:27:13.459808+02
2,2,2020-06-03,4,SRID=3857;POINT(482191.940466 6581601.308234),2020-06-03 22:27:13.788399+02
2,2,2020-06-03,4,SRID=3857;POINT(482204.675717 6581593.382745),2020-06-03 22:27:14.868399+02
2,2,2020-06-03,4,SRID=3857;POINT(482204.675717 6581593.382745),2020-06-03 22:27:16.488879+02
2,2,2020-06-03,4,SRID=3857;POINT(482207.102181 6581591.872691),2020-06-03 22:27:17.346269+02
2,2,2020-06-03,4,SRID=3857;POINT(482211.268851 6581589.108843),2020-06-03 22:27:18.096269+02
2,2,2020-06-03,4,SRID=3857;POINT(482215.435522 6581586.344995),2020-06-03 22:27:18.596269+02
2,2,2020-06-03,4,SRID=3857;POINT(482219.602192 6581583.581146),2020-06-03 22:27:18.971269+02
2,2,2020-06-03,4,SRID=3857;POINT(482269.602238 6581550.414968),2020-06-03 22:27:23.291269+02
2,2,2020-06-03,4,SRID=3857;POINT(482272.413326 6581548.550309),2020-06-03 22:27:23.534146+02
2,2,2020-06-03,4,SRID=3857;POINT(482276.453022 6581545.60398),2020-06-03 22:27:23.894146+02
2,2,2020-06-03,4,SRID=3857;POINT(482276.453022 6581545.60398),2020-06-03 22:27:28.066491+02
2,2,2020-06-03,4,SRID=3857;POINT(482277.723266 6581544.677535),2020-06-03 22:27:28.538151+02
2,2,2020-06-03,4,SRID=3857;POINT(482281.8147 6581541.803484),2020-06-03 22:27:29.288151+02
2,2,2020-06-03,4,SRID=3857;POINT(482285.906133 6581538.929433),2020-06-03 22:27:29.788151+02
2,2,2020-06-03,4,SRID=3857;POINT(482288.398805 6581537.178441),2020-06-03 22:27:40.218153+02
2,2,2020-06-03,4,SRID=3857;POINT(482292.291584 6581534.040564),2020-06-03 22:27:41.597312+02
2,2,2020-06-03,4,SRID=3857;POINT(482296.184363 6581530.902687),2020-06-03 22:27:42.315834+02
2,2,2020-06-03,4,SRID=3857;POINT(482300.077142 6581527.76481),2020-06-03 22:27:42.801645+02
2,2,2020-06-03,4,SRID=3857;POINT(482303.969921 6581524.626933),2020-06-03 22:27:43.168606+02
2,2,2020-06-03,4,SRID=3857;POINT(482311.755478 6581518.351179),2020-06-03 22:27:43.888606+02
2,2,2020-06-03,4,SRID=3857;POINT(482312.399287 6581517.83222),2020-06-03 22:27:46.103352+02
2,2,2020-06-03,4,SRID=3857;POINT(482316.542886 6581515.033901),2020-06-03 22:27:47.452258+02
2,2,2020-06-03,4,SRID=3857;POINT(482320.686485 6581512.235582),2020-06-03 22:27:48.162481+02
2,2,2020-06-03,4,SRID=3857;POINT(482324.830084 6581509.437263),2020-06-03 22:27:48.644484+02
2,2,2020-06-03,4,SRID=3857;POINT(482328.973682 6581506.638944),2020-06-03 22:27:49.009268+02
2,2,2020-06-03,4,SRID=3857;POINT(482353.835275 6581489.84903),2020-06-03 22:27:51.169268+02
2,2,2020-06-03,4,SRID=3857;POINT(482355.669173 6581488.610534),2020-06-03 22:27:55.714583+02
2,2,2020-06-03,4,SRID=3857;POINT(482360.095214 6581486.284558),2020-06-03 22:27:57.023417+02
2,2,2020-06-03,4,SRID=3857;POINT(482363.038524 6581484.737788),2020-06-03 22:27:57.488221+02
2,2,2020-06-03,4,SRID=3857;POINT(482367.207815 6581481.977896),2020-06-03 22:27:57.965008+02
2,2,2020-06-03,4,SRID=3857;POINT(482371.377107 6581479.218004),2020-06-03 22:27:58.326797+02
2,2,2020-06-03,4,SRID=3857;POINT(482400.562151 6581459.898759),2020-06-03 22:28:00.846797+02
2,2,2020-06-03,4,SRID=3857;POINT(482404.731443 6581457.138867),2020-06-03 22:28:01.646797+02
2,2,2020-06-03,4,SRID=3857;POINT(482408.900735 6581454.378975),2020-06-03 22:28:02.168536+02
2,2,2020-06-03,4,SRID=3857;POINT(482413.070027 6581451.619083),2020-06-03 22:28:02.555632+02
2,2,2020-06-03,4,SRID=3857;POINT(482554.825954 6581357.782751),2020-06-03 22:28:14.795632+02
2,2,2020-06-03,4,SRID=3857;POINT(482557.458014 6581356.04044),2020-06-03 22:28:15.022898+02
2,2,2020-06-03,4,SRID=3857;POINT(482532.507319 6581318.59097),2020-06-03 22:28:23.122898+02
2,2,2020-06-03,4,SRID=3857;POINT(482531.175482 6581316.591964),2020-06-03 22:28:23.555265+02
5,5,2020-06-03,4,SRID=3857;POINT(493387.786933 6588077.169057),2020-06-03 22:50:40.797843+02
5,5,2020-06-03,4,SRID=3857;POINT(493392.70861 6588078.050591),2020-06-03 22:50:42.297843+02
5,5,2020-06-03,4,SRID=3857;POINT(493394.377047 6588078.349429),2020-06-03 22:50:43.489084+02
5,5,2020-06-03,4,SRID=3857;POINT(493398.156953 6588081.622396),2020-06-03 22:50:44.540341+02
5,5,2020-06-03,4,SRID=3857;POINT(493399.219445 6588082.542393),2020-06-03 22:50:44.714077+02
5,5,2020-06-03,4,SRID=3857;POINT(493396.205433 6588086.531846),2020-06-03 22:50:45.314077+02
5,5,2020-06-03,4,SRID=3857;POINT(493394.933645 6588088.215231),2020-06-03 22:50:47.618442+02
5,5,2020-06-03,4,SRID=3857;POINT(493390.747577 6588090.949611),2020-06-03 22:50:48.795217+02
5,5,2020-06-03,4,SRID=3857;POINT(493386.896377 6588093.465252),2020-06-03 22:50:49.401901+02
5,5,2020-06-03,4,SRID=3857;POINT(493358.564847 6588103.330566),2020-06-03 22:50:53.001901+02
5,5,2020-06-03,4,SRID=3857;POINT(493357.09615 6588103.84198),2020-06-03 22:50:53.375146+02
5,5,2020-06-03,4,SRID=3857;POINT(493352.101845 6588103.603407),2020-06-03 22:50:54.041812+02
5,5,2020-06-03,4,SRID=3857;POINT(493348.613604 6588103.436777),2020-06-03 22:50:54.460878+02
5,5,2020-06-03,4,SRID=3857;POINT(493277.287866 6588126.623822),2020-06-03 22:51:03.460878+02
5,5,2020-06-03,4,SRID=3857;POINT(493277.287866 6588126.623822),2020-06-03 22:51:03.484713+02
5,5,2020-06-03,4,SRID=3857;POINT(493277.02404 6588126.709588),2020-06-03 22:51:03.567938+02
5,5,2020-06-03,4,SRID=3857;POINT(493272.227497 6588128.121387),2020-06-03 22:51:04.317938+02
5,5,2020-06-03,4,SRID=3857;POINT(493214.668982 6588145.062972),2020-06-03 22:51:11.517938+02
5,5,2020-06-03,4,SRID=3857;POINT(493214.668982 6588145.062972),2020-06-03 22:51:12.602439+02
5,5,2020-06-03,4,SRID=3857;POINT(493213.816833 6588145.313791),2020-06-03 22:51:12.868927+02
5,5,2020-06-03,4,SRID=3857;POINT(493208.960206 6588146.50256),2020-06-03 22:51:13.618927+02
5,5,2020-06-03,4,SRID=3857;POINT(493204.103579 6588147.69133),2020-06-03 22:51:14.218927+02
5,5,2020-06-03,4,SRID=3857;POINT(493199.246952 6588148.8801),2020-06-03 22:51:15.55226+02
5,5,2020-06-03,4,SRID=3857;POINT(493194.390325 6588150.068869),2020-06-03 22:51:16.258142+02
5,5,2020-06-03,4,SRID=3857;POINT(493150.910189 6588160.711619),2020-06-03 22:51:21.629788+02
5,5,2020-06-03,4,SRID=3857;POINT(493146.650288 6588163.32949),2020-06-03 22:51:22.058359+02
5,5,2020-06-03,4,SRID=3857;POINT(493133.870588 6588171.183104),2020-06-03 22:51:23.138359+02
5,5,2020-06-03,4,SRID=3857;POINT(493129.781749 6588173.695851),2020-06-03 22:51:27.112183+02
5,5,2020-06-03,4,SRID=3857;POINT(493126.386093 6588177.365935),2020-06-03 22:51:28.213252+02
5,5,2020-06-03,4,SRID=3857;POINT(493123.392011 6588180.601991),2020-06-03 22:51:28.77313+02
5,5,2020-06-03,4,SRID=3857;POINT(493119.906856 6588184.187197),2020-06-03 22:51:29.219251+02
5,5,2020-06-03,4,SRID=3857;POINT(493112.936547 6588191.357607),2020-06-03 22:51:29.939251+02
5,5,2020-06-03,4,SRID=3857;POINT(493111.369506 6588192.969634),2020-06-03 22:51:30.101118+02
5,5,2020-06-03,4,SRID=3857;POINT(493107.632961 6588196.292018),2020-06-03 22:51:30.39144+02
5,5,2020-06-03,4,SRID=3857;POINT(493082.560021 6588218.585865),2020-06-03 22:51:32.116913+02
5,5,2020-06-03,4,SRID=3857;POINT(493063.390961 6588212.880855),2020-06-03 22:51:33.556913+02
5,5,2020-06-03,4,SRID=3857;POINT(493059.828581 6588211.820635),2020-06-03 22:51:33.824522+02
5,5,2020-06-03,4,SRID=3857;POINT(493055.035002 6588210.398807),2020-06-03 22:51:34.184522+02
5,5,2020-06-03,4,SRID=3857;POINT(493051.513015 6588209.354147),2020-06-03 22:51:34.449024+02
5,5,2020-06-03,4,SRID=3857;POINT(493041.906291 6588206.577304),2020-06-03 22:51:35.169024+02
5,5,2020-06-03,4,SRID=3857;POINT(493041.906291 6588206.577304),2020-06-03 22:51:35.601579+02
5,5,2020-06-03,4,SRID=3857;POINT(493039.20108 6588205.795357),2020-06-03 22:51:36.446365+02
5,5,2020-06-03,4,SRID=3857;POINT(493034.357246 6588204.555487),2020-06-03 22:51:37.196365+02
5,5,2020-06-03,4,SRID=3857;POINT(493029.513413 6588203.315617),2020-06-03 22:51:37.696365+02
5,5,2020-06-03,4,SRID=3857;POINT(493024.669579 6588202.075747),2020-06-03 22:51:38.071365+02
5,5,2020-06-03,4,SRID=3857;POINT(493005.294246 6588197.116267),2020-06-03 22:51:39.511365+02
5,5,2020-06-03,4,SRID=3857;POINT(493005.294246 6588197.116267),2020-06-03 22:51:40.046523+02
5,5,2020-06-03,4,SRID=3857;POINT(493004.580718 6588196.933626),2020-06-03 22:51:40.267482+02
5,5,2020-06-03,4,SRID=3857;POINT(492999.711498 6588195.797538),2020-06-03 22:51:41.017482+02
5,5,2020-06-03,4,SRID=3857;POINT(492994.842278 6588194.66145),2020-06-03 22:51:41.517482+02
5,5,2020-06-03,4,SRID=3857;POINT(492989.973058 6588193.525361),2020-06-03 22:51:41.892482+02
5,5,2020-06-03,4,SRID=3857;POINT(492965.626958 6588187.84492),2020-06-03 22:51:43.692482+02
5,5,2020-06-03,4,SRID=3857;POINT(492961.767242 6588186.94437),2020-06-03 22:51:43.977845+02
5,5,2020-06-03,4,SRID=3857;POINT(492942.023384 6588183.753744),2020-06-03 22:51:45.417845+02
5,5,2020-06-03,4,SRID=3857;POINT(492942.023384 6588183.753744),2020-06-03 22:51:45.467075+02
5,5,2020-06-03,4,SRID=3857;POINT(492938.545996 6588183.191795),2020-06-03 22:51:46.523825+02
5,5,2020-06-03,4,SRID=3857;POINT(492933.585049 6588182.568092),2020-06-03 22:51:47.273825+02
5,5,2020-06-03,4,SRID=3857;POINT(492928.624102 6588181.944389),2020-06-03 22:51:47.773825+02
5,5,2020-06-03,4,SRID=3857;POINT(492923.663155 6588181.320685),2020-06-03 22:51:48.148825+02
5,5,2020-06-03,4,SRID=3857;POINT(492918.702209 6588180.696982),2020-06-03 22:51:48.508825+02
5,5,2020-06-03,4,SRID=3857;POINT(492918.702209 6588180.696982),2020-06-03 22:51:48.535748+02
5,5,2020-06-03,4,SRID=3857;POINT(492914.723625 6588180.196784),2020-06-03 22:51:49.738718+02
5,5,2020-06-03,4,SRID=3857;POINT(492909.741264 6588179.777172),2020-06-03 22:51:50.488718+02
5,5,2020-06-03,4,SRID=3857;POINT(492909.703116 6588179.773959),2020-06-03 22:51:50.492546+02
5,5,2020-06-03,4,SRID=3857;POINT(492904.707799 6588179.557611),2020-06-03 22:51:50.867546+02
5,5,2020-06-03,4,SRID=3857;POINT(492904.707799 6588179.557611),2020-06-03 22:51:50.883967+02
5,5,2020-06-03,4,SRID=3857;POINT(492899.940397 6588179.351134),2020-06-03 22:51:52.315528+02
5,5,2020-06-03,4,SRID=3857;POINT(492894.952292 6588179.006441),2020-06-03 22:51:53.065528+02
5,5,2020-06-03,4,SRID=3857;POINT(492889.964188 6588178.661749),2020-06-03 22:51:53.565528+02
5,5,2020-06-03,4,SRID=3857;POINT(492889.487497 6588178.628808),2020-06-03 22:51:53.601365+02
5,5,2020-06-03,4,SRID=3857;POINT(492885.551566 6588193.103215),2020-06-03 22:51:54.681365+02
5,5,2020-06-03,4,SRID=3857;POINT(492884.87887 6588195.57706),2020-06-03 22:51:54.865949+02
5,5,2020-06-03,4,SRID=3857;POINT(492881.789414 6588205.087857),2020-06-03 22:51:55.585949+02
5,5,2020-06-03,4,SRID=3857;POINT(492881.427965 6588206.200566),2020-06-03 22:51:55.670184+02
5,5,2020-06-03,4,SRID=3857;POINT(492879.966936 6588210.982343),2020-06-03 22:51:56.030184+02
5,5,2020-06-03,4,SRID=3857;POINT(492878.644978 6588215.308956),2020-06-03 22:52:09.07295+02
5,5,2020-06-03,4,SRID=3857;POINT(492876.813656 6588219.96151),2020-06-03 22:52:10.431572+02
5,5,2020-06-03,4,SRID=3857;POINT(492874.982334 6588224.614064),2020-06-03 22:52:11.144479+02
5,5,2020-06-03,4,SRID=3857;POINT(492874.982334 6588224.614064),2020-06-03 22:52:12.569822+02
5,5,2020-06-03,4,SRID=3857;POINT(492873.991823 6588227.130499),2020-06-03 22:52:13.381129+02
5,5,2020-06-03,4,SRID=3857;POINT(492871.991445 6588231.712909),2020-06-03 22:52:14.131129+02
5,5,2020-06-03,4,SRID=3857;POINT(492869.991067 6588236.29532),2020-06-03 22:52:14.631129+02
5,5,2020-06-03,4,SRID=3857;POINT(492867.990689 6588240.877731),2020-06-03 22:52:15.006129+02
5,5,2020-06-03,4,SRID=3857;POINT(492841.985772 6588300.449069),2020-06-03 22:52:19.686129+02
5,5,2020-06-03,4,SRID=3857;POINT(492839.985394 6588305.031479),2020-06-03 22:52:20.7147+02
5,5,2020-06-03,4,SRID=3857;POINT(492837.985016 6588309.61389),2020-06-03 22:52:21.324869+02
5,5,2020-06-03,4,SRID=3857;POINT(492835.984638 6588314.1963),2020-06-03 22:52:21.758603+02
5,5,2020-06-03,4,SRID=3857;POINT(492829.983503 6588327.943532),2020-06-03 22:52:22.838603+02
