name,pop_max,geom,cluster
Chernogorsk,71582,0101000020E61000005CC98E8D40CE564030EB0FDE68EA4A40,7
Chernyakhovsk,45187,0101000020E61000007F50172994CF3540C0F34185D9504B40,2
Chernyshevsky,5137,0101000020E61000000D2EC2B92B1E5C403C3080F0A1814F40,1
Chersky,3707,0101000020E61000005D2D1CAD8F2A644047F1E0DD00305140,1
Chester,89531,0101000020E6100000CD11DA7D453907C03FF02680D9974A40,2
Chesterfield Inlet,374,0101000020E610000002220E23CEAC56C056C7E0174DAB4F40,5
Chetumal,154517,0101000020E610000069BCBE20331356C06BDECC4301803240,5
Chevery,284,0101000020E610000011548D5E0DCE4DC098A7CEFE9B3D4940,5
Cheyenne,72927,0101000020E61000009A2BDE2376345AC0705B00BFEB914440,5
Chiang Mai,397211,0101000020E61000000C457012B9BE58406E9CB92CCBCC3240,8
Chiang Rai,117127,0101000020E6100000142928A0E4F458400E2A166470E93340,8
Chiayi,500000,0101000020E61000003284AD23D81B5E408450943AB7793740,1
Chibemba,1502,0101000020E6100000D5CDC5DFF6282C4021753BFBCA7F2FC0,3
Chibia,1411,0101000020E61000000B0E2F8848612B4059B3DF2417612EC0,3
Chicago,8990000,0101000020E61000005D5437B7A7E855C05A29CEFE89EC4440,5
Chiclayo,596792,0101000020E6100000CBF5B6998AF553C0314F9DFD370D1BC0,4
Chico,95888,0101000020E6100000BBDB508C87755EC03D1A3D6D43DD4340,0
Chicoutimi,53940,0101000020E6100000C59BEBEA44C451C0174A26A776374840,5
Chifeng,1277000,0101000020E6100000076B52C0ACBC5D408AA3BCA0CF224540,1
Chignik,118,0101000020E6100000ED90AC0DDFCC63C014B01D8CD8254C40,0
Chihuahua,793000,0101000020E610000069064C3B90855AC0E5E2B9089DA53C40,5
Chilca,12884,0101000020E61000003C516DCB5B2F53C03C3BCF8E0A0A29C0,4
Childress,6557,0101000020E6100000821E6ADBB00D59C0037F53B362364140,5
Chilecito,20343,0101000020E61000001842CEFBFFDF50C0C9CE36925F2A3DC0,4
Chililabombwe,82068,0101000020E6100000F353C14DEBD13B401186A6913BBD28C0,3
Chilliwack,51942,0101000020E610000062307F85CC7C5EC075F574BF54954840,0
Chillán,150396,0101000020E6100000E83D1E651F0752C078FEA8AEAC4D42C0,4
Chilpancingo,182387,0101000020E6100000E8EB432800E058C07AA69718CB8C3140,5
Chimaltenango,82370,0101000020E61000003811FDDA7AB456C07EF6C88BF1522D40,5
Chimbote,349846,0101000020E610000020B825CD7AA453C00F3B9D75D72322C0,4
Chimboy,36917,0101000020E6100000FD892540A8E24D407748D6862F774540,7
Chimoio,256936,0101000020E61000006D6A45402ABC404065598BAABA1E33C0,3
Chinandega,139023,0101000020E6100000B2E8E79752C855C00E4350DAC0422940,5
Chincha Alta,153076,0101000020E610000070F4E791F50853C04B3FE1ECD6D62AC0,4
Chingola,182015,0101000020E61000004C6CE3F49AD93B405E262FD7471429C0,3
Chinhoyi,61739,0101000020E6100000378710FC142E3E4039C7CA79105C31C0,3
Chiniot,201781,0101000020E6100000A8B0ADFAB73E524089867B1B51B83F40,7
Chinsali,14015,0101000020E6100000C53071F5AD0740407F94C789651925C0,3
Chipata,85963,0101000020E61000009303D1EEEB5140408C1766FC56422BC0,3
Chiquimula,41521,0101000020E6100000DD28B2D6D06256C004E21A4410982D40,5
Chiquinquirá,53975,0101000020E61000006898350C7A7452C07CC91011487B1640,5
Chiradzulu,1580,0101000020E610000046E22F77779741406666666666662FC0,3
Chirala,253000,0101000020E610000037D3CE7AC2155440431B800D88B82F40,8
Chiramba,556,0101000020E6100000DD26DC2BF3534140EC70CF4E61E430C0,3
Chirchiq,167842,0101000020E6100000FD1763BBD663514088403F9D3CBA4440,7
Chiredzi,28205,0101000020E6100000DB2ED91DF7A83F408DF79969B10C35C0,3
Chiromo,25235,0101000020E6100000D5AB6D2F0E914140026AC592CD8C30C0,3
Chistopol,62200,0101000020E6100000DC7F098101524940CF00CDD6B0AE4B40,7
Chita,308500,0101000020E61000009C251296C25D5C40187959130B074A40,1
Chitado,500,0101000020E61000006B717CA30CD72B40415B1833D35131C0,3
Chitipa,13412,0101000020E6100000E962D34A21A24040B0AD9FFEB36E23C0,3
Chitré,44082,0101000020E610000069A620E4E11A54C0B55F88E64BE11F40,5
Chitungwiza,340360,0101000020E6100000CF7E49CF99193F404DF96B0D000032C0,3
Chivilcoy,54514,0101000020E610000050D88F5E1E054EC07BFFD599317341C0,4
Chișinău,688134,0101000020E61000008BEA63F492DB3C40A6DA029DA4804740,2
Chlef,449167,0101000020E61000005E30B8E68E1EF53F9665E31CD0154240,2
Choele Choel,10000,0101000020E610000088B9A46ABB6B50C0EF25434420A243C0,4
Choibalsan,33376,0101000020E6100000E5208DAF62A05C409E6CB9E985084840,1
Chokurdakh,2506,0101000020E610000066B56565A07C624074F04C6892A75140,1
Cholpon Ata,18595,0101000020E6100000B806B64A30455340F99A8AF95E534540,7
Choluteca,99429,0101000020E61000008B2A0D4636CC55C0499B4FC2F1992A40,5
Choma,46746,0101000020E6100000ACE05C6853F83A40A74BB5053ACF30C0,3
Chon Buri,226618,0101000020E6100000CBD53494FF3F5940641B5D4A02CD2A40,8
Chonchi,381,0101000020E61000004C43163AD17252C01368557D8C5145C0,4
Chone,44751,0101000020E6100000087D44A7C20554C02C836A831311E6BF,4
Chongjin,672614,0101000020E6100000E17A14AE47396040D3E98A636EE44440,1
Chongju,141769,0101000020E610000068525447D84D5F405C22725534D74340,1
Chongqing,6461000,0101000020E6100000DC966D4CF4A55A407EDAF2DB21913D40,8
Chos Malal,8556,0101000020E6100000101DA78D0F9151C00AF8359204B142C0,4
Chosan,7786,0101000020E6100000A31930ED40735F406207DF45A9694440,1
Chosica,88606,0101000020E610000026DF11BA702D53C09B3E96992DDC27C0,4
Chota,14240,0101000020E6100000B1C1C2499AA953C088049D5AC7321AC0,4
Christchurch,363200,0101000020E610000015F7692629946540A95379967BC445C0,6
Christiansted,32543,0101000020E61000004E9D47C5FF2F50C0BEBACF9618C03140,5
Chukai,82425,0101000020E6100000A3F3D02DAADC59405144D0E2D6EE1040,8
Chulucanas,68835,0101000020E61000009972744BE10A54C03C3C3A64B95B14C0,4
Chumbicha,2572,0101000020E6100000D91C8C7DEE8E50C03D6B1217DBDD3CC0,4
Chumikan,1305,0101000020E610000030B4DF7F10EA6040F20698F90E5B4B40,1
Chumphon,85686,0101000020E6100000C1502C5CFBCB5840EFCBF4A67D062540,8
Chuncheon,226509,0101000020E610000055698B6BFCEE5F40C9DD8C3FF6EF4240,1
Chuquicamata,0,0101000020E61000005148D7F1843B51C0FF5D9F39EB5136C0,4
Chur,38293,0101000020E6100000B10E91E4030023403EF83F76CD6C4740,2
Churchill,1000,0101000020E61000000EB5B7A59F8A57C0BE5B6ACE0B624D40,5
Churchill Falls,100,0101000020E6100000DF6FB4E386FD4FC010EB8D5A61C34A40,5
Chusovoy,72113,0101000020E6100000E5C2370312E84C405254EC1E8F254D40,7
Chuxiong,254370,0101000020E6100000DB42A1AFEA6259406B0B749252093940,8
Châu Đốc,70239,0101000020E6100000FE32CE9577475A40E7C017CB99662540,8
Ciego de Ávila,142027,0101000020E6100000A2B19BBEC3B053C0FBC10A010AD73540,5
Cienfuegos,186644,0101000020E61000002A2790C82D1C54C02778F98CFA243640,5
Cilacap,1174964,0101000020E6100000EA11595AFC405B402CE5C63E12E01EC0,8
Cincinnati,1636000,0101000020E6100000882AFC195E1D55C0C28AAE66F8944340,5
Circle,100,0101000020E6100000708802C7EF0162C05A25FD62DB745040,0
Cirebon,254298,0101000020E6100000F5DD08E643245B407FD9E2BFE5EE1AC0,8
Ciudad Altamirano,24533,0101000020E61000003AD67BE0992959C09265773705523240,5
Ciudad Bolívar,338000,0101000020E6100000F6798CF2CCCC4FC0945B49E130332040,4
Ciudad Camargo,37743,0101000020E61000008649021EE24A5AC0FEAF84FFBEB03B40,5
Ciudad Constitución,39915,0101000020E610000016CA784A3DEA5BC0BD9580F33D0A3940,0
Ciudad Cortés,3850,0101000020E610000016139B8FEBE154C08B2DA97FB5EB2140,5
Ciudad Guayana,746535,0101000020E6100000D1F93ABA5B4F4FC036E50AEF72BD2040,4
Ciudad Guzman,92161,0101000020E6100000678984A570DD59C053BB1578DDB53340,5
Ciudad Hidalgo,64154,0101000020E610000074B680D07A2459C00E2840B912AE3340,5
Ciudad Juárez,1343000,0101000020E61000003795FBD37C9F5AC09AC5D5123CB13F40,5
Ciudad Madero,192736,0101000020E6100000527FBDC2827558C04DF15DEFA3513640,5
Ciudad Mante,79981,0101000020E610000097885C15CDBC58C0EDEEA600BDBB3640,5
Ciudad Obregon,288002,0101000020E6100000043C69E1327B5BC07830BD5873773B40,5
Ciudad Valles,114964,0101000020E6100000767F06E547C158C09F7AFF7AE0FA3540,5
Ciudad Victoria,274900,0101000020E61000008927BB9951C858C025F5543D4FB83740,5
Ciudad del Carmen,156195,0101000020E6100000C5CC9948C4F456C0EC39443756A73240,5
Ciudad del Este,320872,0101000020E61000003D3D00F3DA4E4BC035DBCB6C468439C0,4
Civitavecchia,61316,0101000020E610000082154CA198992740438AA658DA0C4540,2
Ciénaga,131171,0101000020E61000002A7FAD01009052C07CD2890453052640,5
Clare,3061,0101000020E61000002D2E443D33536140336C94F59BEA40C0,6
Clarksburg,28773,0101000020E61000009340DE06901554C0C02CA34742A44340,5
Clarksville,132536,0101000020E610000005476EF200D755C00E1BC0B6D9434240,5
Cleburne,35545,0101000020E610000014611E8D1E5958C0B99BF1C7FE2C4040,5
Clermont-Ferrand,233050,0101000020E61000001F526749DBA30840927B1574D6E34640,2
Cleveland,1890000,0101000020E6100000F8286DBB9A6C54C0DD346C4A68BC4440,5
Cliza,15816,0101000020E6100000B68311FB847B50C0D7A3703D0A9731C0,4
Cloncurry,1202,0101000020E61000002A68A4EFFF8F61408D7E349C32B334C0,6
Clovis,33792,0101000020E6100000AB8B25F61ACD59C0F64EBB4ED9334140,5
Cluj-Napoca,316748,0101000020E6100000636F18BB33993740A0F94102EB644740,2
Coalcoman,10715,0101000020E610000035BD1F1299C959C0C9213DA0C7C73240,5
Coari,53305,0101000020E6100000E2CAD93BA3904FC05C655C27E45110C0,4
Coatzacoalcos,287285,0101000020E61000006300F26FE19A57C03BCCF2D0D21E3240,5
Cobalt,1372,0101000020E61000004DFD1763BBEB53C03E59315C1DB14740,5
Cobija,44437,0101000020E610000015731074343151C041D24C9C810A26C0,4
Cobram,4659,0101000020E61000005C9EBDE9CC346240BAF3C473B6F541C0,6
Coburg,61054,0101000020E6100000B32E2416E7EE254025AFCE3120224940,2
Cobán,65194,0101000020E610000053E34AE2519856C0A0658286A3F02E40,5
Cochabamba,1000000,0101000020E61000000A455FE6E08A50C011001C7BF66831C0,4
Cochrane,4441,0101000020E610000034524A630F4154C002A5FCFF93884840,5
Cochrane,4441,0101000020E6100000871D215E322352C02BD9565815A247C0,4
Cody,9161,0101000020E61000000AC5B189A7435BC0E6327F96F8424640,0
Codó,83288,0101000020E6100000D003C4C9A2F045C005813A8A18EB11C0,4
Coeur d'Alene,34514,0101000020E61000004B00A370E2315DC05CBBFE6ECBD64740,0
Coffeyville,11760,0101000020E61000008438C59915E857C0CF60F82DDF844240,5
Coffs Harbour,62978,0101000020E6100000BBDD81F097236340D421DC099B4E3EC0,6
Coihaique,45787,0101000020E610000014C550F37A0452C0A0A696ADF5C846C0,4
Coimbatore,1696000,0101000020E61000004EE90544AD3C5340BC5175D9F9002640,8
Coimbra,106582,0101000020E610000062C6CA1E57D520C0527A4BDEA5194440,9
Cojutepeque,48411,0101000020E61000007C53A236BB3B56C0A1F48590F36E2B40,5
Colac,9089,0101000020E61000005ADA04738FF261408EAED2DD752B43C0,6
Cold Bay,200,0101000020E61000009E74C707E25664C0BD1358A599994B40,0
Colesberg,12423,0101000020E610000022D9C81A9A193940FED7B96933B83EC0,3
Colima,223287,0101000020E6100000EA3180A614EE59C076E7E4A0DF3A3340,5
Colinas,25158,0101000020E61000002B8FC93DB81E46C0603F1FC07D2818C0,4
Collipulli,16392,0101000020E6100000C2001D41851B52C075CD3F55E0FA42C0,4
Cologne,1004000,0101000020E610000025C4A6DFCFCA1B400403081F4A774940,2
Colombo,217000,0101000020E6100000F6C7C562E5F6534040F61F3E55BA1B40,8
Colonia del Sacramento,21714,0101000020E6100000B77C67D905EB4CC0A36FFF00223C41C0,4
Colorado Springs,493654,0101000020E610000053584EE7AF325AC05396218E756E4340,5
Columbia,398093,0101000020E6100000B894F3C55E1557C0C45C52B5DD794340,5
Columbia,398093,0101000020E6100000124F9B31004254C03F12882399FF4040,5
Columbia,116091,0101000020E61000000869D7CE41C255C0CB587E2AB8CE4140,5
Columbus,1270000,0101000020E610000097E5EB327CBF54C01124A58FAFFD4340,5
Columbus,217980,0101000020E6100000E9407B9AB83E55C09C7B5924373C4040,5
Colíder,27139,0101000020E6100000C05FCC96ACB94BC0ADE75A6A73A225C0,4
Colón,204000,0101000020E6100000A78988ACFFF753C026AEBE15E4BA2240,5
Colón,63882,0101000020E6100000E016878EF83954C08553307436B83640,5
Comallo,741,0101000020E6100000101DA78D0F9151C01958C7F1438444C0,4
Comandante Fontana,4277,0101000020E61000003A2009FB76D74DC094426A24535539C0,4
Comayagua,71142,0101000020E6100000ED3BD05499E955C0307A13E8B8EB2C40,5
Combarbalá,5134,0101000020E61000008970DDDEFFBF51C072851C00162E3FC0,4
Comendador,43894,0101000020E6100000D4BA0D6A3FED51C0E564E25641E03240,5
Comilla,389411,0101000020E6100000573ECBF3E0CA5640F89793066D783740,8
Como,250000,0101000020E6100000E11F5B3BF6282240BF87A647AEE74640,2
Comodoro Rivadavia,140850,0101000020E61000001842CEFBFFDF50C036012B2C5DEF46C0,4
Comondante Luis Piedrabuena,410,0101000020E61000000BD5287FD23951C069AE2E02BEFC48C0,4
Compostela,16162,0101000020E6100000528E137099395AC0194E3EE2FC3A3540,5
Conakry,1494000,0101000020E610000065E99ED0465D2BC018E137CF22112340,9
Conceição do Araguaia,27115,0101000020E61000009D418D8C1FA548C035E5AF35008020C0,4
Concepción,889725,0101000020E61000002785798F334352C0991BC2E73D6A42C0,4
Concepción,59118,0101000020E610000022BF23CF9AB74CC06CF3B51D096837C0,4
Concepción del Uruguay,67895,0101000020E6100000B416B02EB81E4DC0145D177E703D40C0,4
Concord,44606,0101000020E61000004A8D1A5D6FE251C0B9DB9A19A29A4540,5
Concordia,145210,0101000020E61000000FF91D79D6034DC07DF77DEEBA633FC0,4
Concordia Research Station,30,0101000020E6100000ED3081B6B00A5F401D812ED0A4AA52C0,6
Concórdia,55367,0101000020E6100000CD792178D7034AC0158B845BE33A3BC0,4
Conroe,41643,0101000020E6100000BFBBF0DE2CDD57C0FD48B65FE34F3E40,5
Conselheiro Lafaiete,111596,0101000020E6100000DEEE9BB11EE545C05C35745886AB34C0,4
Constantine,605179,0101000020E6100000C729DFD858661A4067F73F1B142E4240,2
Constanța,303399,0101000020E610000087E69546279C3C407F106ED7F0194640,2
Constitución,37917,0101000020E610000010786000E11A52C0880FECF82FAA41C0,4
Contamana,18921,0101000020E61000003506425747C152C02877442A315C1DC0,4
Conway,61995,0101000020E610000051059266E21C57C09B215514AF8B4140,5
Cooma,6520,0101000020E6100000897C9752D7A36240F1790FE1A91E42C0,6
Coos Bay,31976,0101000020E6100000832B4597DC0D5FC0B61B333FEDAE4540,0
Copiapó,129280,0101000020E6100000F91AB5FA1D9551C00A1331E12C5F3BC0,4
Coquimbo,161317,0101000020E61000009CFBABC7FDD551C084E11236F2F33DC0,4
Coracora,7420,0101000020E61000005226DAFA8E7252C00C1357DF0A0A2EC0,4
Coral Gables,150000,0101000020E6100000FB438E08A11254C064720FAE25B73940,5
Coral Harbour,834,0101000020E6100000AFF83C354DCB54C05C06F75ED7095040,5
Coral Springs,250000,0101000020E61000003AC31E24551154C0F88BD99255453A40,5
Cordova,2257,0101000020E610000004BBAB683D3862C07446EFAF79454E40,0
Cork,188907,0101000020E61000004A7918DD22EE20C0ACCCA58048F24940,2
Corner Brook,20791,0101000020E61000009365D2F077F74CC0466D2C7299794840,5
Cornwall,48821,0101000020E6100000092B5FE1EEAE52C0125553ED2E824640,5
Coro,195227,0101000020E6100000F75B960A856B51C08FD7CDD60BD72640,5
Coro Coro,1884,0101000020E610000015F2F741CC1C51C0AB0084B46B2B31C0,4
Coroatá,34129,0101000020E61000003966344D331346C052B1D6F5B08410C0,4
Coroico,2361,0101000020E6100000D2EFB1AA14EE50C06028BBF48A3030C0,4
Coronel,92940,0101000020E61000000417D0B03D4A52C0B1805369D58342C0,4
Coronel Bogado,14297,0101000020E6100000D019074D01204CC08B29A270872B3BC0,4
Coronel Oviedo,88101,0101000020E6100000846D1F4D50384CC0462E933C327339C0,4
Coronel Suárez,27000,0101000020E6100000A032A3C453F54EC053646314BABB42C0,4
Corozal,8724,0101000020E61000003A950C00D51856C0C15E1734E3653240,5
Corpus Christi,277454,0101000020E6100000AD9BF7A4B85958C074FFA21529BE3B40,5
Corrientes,340823,0101000020E61000008918C0A5AD674DC0F735374B6E7D3BC0,4
Corriverton,12000,0101000020E61000009D6DC905C2954CC02F7C8ED9A3991740,4
Corum,183418,0101000020E610000040964FA099794140A55247228F424440,2
Corumbá,96520,0101000020E6100000805AB16433D34CC07CDFAE4D190433C0,4
Corvallis,59030,0101000020E6100000A5434C2EEBD15EC05BD7C3F242494640,0
Cotabato,279519,0101000020E610000043BE9536E60F5F40F7C0D88C1DDE1C40,8
Cotonou,762000,0101000020E6100000E3C1565D1E3C03400B16C721B1731940,9
Cottbus,105067,0101000020E6100000077EAF7CF1A82C400F62670A9DE24940,2
Cottica,29210,0101000020E610000071C0536DDC1D4BC09B649A9FD1CC0E40,4
Cotuí,41641,0101000020E61000000CFA1C69BA8951C0D5DCC0D31A0F3340,5
Council Bluffs,101805,0101000020E6100000FAD8B85917F757C02CCEBD2C92A14440,5
Courtenay,32793,0101000020E6100000AD8E77A2FF3F5FC0A5187B8A77D74840,0
Coventry,388271,0101000020E6100000087C1F72F40AF8BFDA6B1E7A4B334A40,2
Covilhã,24828,0101000020E61000009008D7EDFDFF1DC0428FBD8344244440,9
Covington,585489,0101000020E61000009A513DE38C2055C06E4B89C9C08A4340,5
Cowell,537,0101000020E61000003DD11A28551D6140E83E4A3668D740C0,6
Cowra,6795,0101000020E6100000CFCEB3A3C295624082A8A04731EA40C0,6
Cozumel,73934,0101000020E6100000F64B7ACECCBC55C0C3F5285C8F823440,5
Cradock,32898,0101000020E6100000447B061E299C3940D13FC1C58A1940C0,3
Craig,9391,0101000020E6100000ADF47FB339E35AC0912FFC3B36424440,0
Craiova,304142,0101000020E61000003AA1C6736CD3374031CB434BC3294640,2
Cranbourne,460491,0101000020E6100000E2E5E95C11296240E55311B8BF0C43C0,6
Cranbrook,18610,0101000020E6100000989E550B11F15CC06B836E8A22C24840,0
Crateús,52933,0101000020E610000015C1A49D3F5544C05120A28790A914C0,4
Crato,273883,0101000020E6100000F18DD7721D854FC0317FE08508DB1DC0,4
Crato,273883,0101000020E610000025091DCFC2B543C0AACDA4F21BEB1CC0,4
Crescent City,11534,0101000020E6100000DB47B8DAD40C5FC03AB24D85D3E04440,0
Creston,4816,0101000020E61000003E3C4B9011215DC0FDB2C57FCB8C4840,0
Crestview,22403,0101000020E6100000707CED99A5A455C0BA6B64B213C13E40,5
Criciúma,204217,0101000020E61000005E807D74EAB148C0601A2BD615AE3CC0,4
Cristalina,36531,0101000020E61000001FA1664815CE47C0EAF8799D1EC530C0,4
Crookston,8653,0101000020E610000026F03D12E52658C0C5F0C7A30AE34740,5
Crotone,60010,0101000020E610000002637D03931F3140A9C711C6AA8A4340,2
Cruzeiro do Sul,56862,0101000020E6100000163834C0E02A52C0168497851B851EC0,4
Cuamba,73268,0101000020E6100000383A9D1A1E454240ACAF09C446942DC0,3
Cuangar,500,0101000020E610000084DACAA6B79E3240544F8B660A9C31C0,3
Cuauhtémoc,90835,0101000020E6100000A4445C4AA7B75AC031766792FD6C3C40,5
Cubal,4837,0101000020E61000003F2A0F1CE17A2C401325C6D743142AC0,3
Cuddalore,158569,0101000020E61000008272DBBE47F153406D99C239D9702740,8
Cuenca,286878,0101000020E6100000E28A30EAFFBF53C0A03D4D1C2F3307C0,4
Cuencame,8876,0101000020E610000085AA3D91CCEC59C082C06FE8D2DE3840,5
Cuernavaca,834001,0101000020E6100000664348275CCF58C049303086CDEB3240,5
Cuevo,953,0101000020E6100000CE37A27BD6C34FC074A6BF4D357334C0,4
Cuiabá,806000,0101000020E61000001901158E200B4CC09A740069A4222FC0,4
Cuilapa,16484,0101000020E610000074F04C68129356C05BE619A0D98E2C40,5
Cuito Caunavale,149,0101000020E6100000C86768F2832B3340A8829BD6B7512EC0,3
Culiacán,809000,0101000020E61000000839944671D85AC0F136250FFAD43840,5
Cumaná,317603,0101000020E61000006226F675850B50C08BCCB79965E62440,5
Cumberland,21316,0101000020E6100000186F754AD1B053C057D2E5289BD34340,5
Curanilahue,30611,0101000020E6100000F63F65A1C25552C0910832A770BD42C0,4
Curepipe,299975,0101000020E610000078C1960D21C24C40D25048D7F15034C0,3
Curicó,113711,0101000020E6100000A7A503A35CCF51C008533992707D41C0,4
Curitiba,3084000,0101000020E610000074D4D17135A948C097080A72066B39C0,4
Curvelo,63954,0101000020E610000072DEFFC7093746C0C4C7CCAA74C232C0,4
Cusco,361182,0101000020E610000025E99AC937FE51C095EF1989D00C2BC0,4
Cutral Có,47814,0101000020E610000083143C855C4F51C09A61FE65527843C0,4
Cuttack,580000,0101000020E61000007D186BC9F4785540CA89761552783440,8
Cuya,20,0101000020E6100000F6211400888851C0B233E087DE1D33C0,4
Cyangugu,19900,0101000020E6100000EA78CC4065E63C408F1D54E23AD603C0,3
Cà Mau,356636,0101000020E6100000B70E69AF99495A407E575FB8CE5A2240,8
Cáceres,85274,0101000020E61000002EFEB62748C14CC0A8EA7992CF0C30C0,4
Cádiz,283157,0101000020E610000092741226022519C09B4FF39A2D434240,9
Córdoba,1452000,0101000020E610000086263F98CA0B50C0B568A620E4653FC0,4
Córdoba,321376,0101000020E61000002C3295D97B1413C0CA4054D0A3F04240,9
Córdoba,220563,0101000020E61000005D71CC0DE13A58C09759DF1B9EEB3240,5
Cúcuta,722146,0101000020E610000070ABC54C472152C00BC8A87C19AE1F40,5
Călărași,73224,0101000020E6100000FDAAB7616F533B4013AA8A5F671A4640,2
Cẩm Phả,135477,0101000020E6100000E529ABE97AD45A408BAFD1CD590A3540,8
Da Lat,256019,0101000020E6100000BC900E0FE11A5B40AB11B00C60DC2740,8
Da Nang,1000000,0101000020E61000007DDCC886FF0F5B4035FBF2B85E0F3040,8
Daan,93297,0101000020E610000015D56C2F33135F4059034AF9FFBF4640,1
Dabola,13057,0101000020E6100000C6C1A563CE3726C063F20698F97E2540,9
Dabou,72913,0101000020E6100000196140E54E8F11C0D0F46D1C0C481540,9
Daegu,2460000,0101000020E6100000E0F76F5E5C136040ABF303B232EF4140,1
Daejeon,1468000,0101000020E610000043215DC713DB5F40C896E5EB322B4240,1
Dagupan,163676,0101000020E61000000D6BCFD1CF155E407F2370DA420C3040,8
Dajabón,16398,0101000020E61000008BF040AE1EED51C03F355EBA498C3340,5
Dakar,2604000,0101000020E6100000501DAB949E7931C04D9AAB8B806F2D40,9
Dalaba,6349,0101000020E6100000DDC94C0E448B28C01D5A643BDF4F2540,9
Dalandzadgad,15093,0101000020E61000000163C7902D1C5A40347E86DCB1CA4540,1
Dalby,9847,0101000020E610000017844DF880E86240BA0FE5B0A0313BC0,6
Dalhart,7088,0101000020E610000058B6C5EB30A159C052EBA28DC8074240,5
Dali,109696,0101000020E610000069006F81047C5B40A4C920D2CA654140,1
Dali,156685,0101000020E6100000BA29383905105940BC0A4EC3FE973940,8
Dalian,3167000,0101000020E6100000892991442F685E40582DFA545F764340,1
Dallas,4798000,0101000020E6100000F2CBCE27DC3258C0D8CB3086CF624040,5
Dalnegorsk,8123,0101000020E610000038AE354A8DF060405573147BC3444640,1
Dalnerechensk,28300,0101000020E6100000E219D93A1DB76040C985144DB1F64640,1
Daloa,255168,0101000020E61000001A36CAFACDCC19C0E08B8A93568F1B40,9
Dalton,58557,0101000020E6100000290F666E193E55C08CB9105086624140,5
Daman,39737,0101000020E6100000310BED9C663652401AA9520EC16A3440,7
Damanhûr,500000,0101000020E6100000709A99F452783E401DD9A6C2E90C3F40,2
Damascus,2466000,0101000020E610000052499D8026264240EBDF9AE040C04040,2
Damaturu,255895,0101000020E61000003592A92798EE2740C0A9B46A7C7F2740,9
Dammam,2054710,0101000020E61000004CC2853C820C4940A9C76C7F1D6E3A40,7
Dandeldhura,19014,0101000020E6100000FB3C467966265440A3A94313CD4C3D40,7
Dandong,870000,0101000020E61000000355489E10195F40E9A7EE80A1124440,1
Dangriga,10750,0101000020E6100000D8C68E7C140E56C005F8133A54F83040,5
Danjiangkou,92008,0101000020E61000001E75CF1500E05B4087F1E4E48F424040,1
Danville,45894,0101000020E610000026FE28EA4CD953C084D3275E0A4B4240,5
Daqing,1693000,0101000020E6100000ED174740E03F5F407F30F0DC7B4A4740,1
Dar es Salaam,2930000,0101000020E610000082E49D4319A24340481BA26538311BC0,3
